../../../Project_WorkCell/Scene.wc.xml
CylinderGreen
x y #collisionFreeSolutions
-0.0975 -0.035 1929
-0.065 -0.035 1967
-0.0325 -0.035 1927
0 -0.035 1940
0.0325 -0.035 1924
0.065 -0.035 1955
0.0975 -0.035 1919
0.13 -0.035 1894
0.1625 -0.035 1859
0.195 -0.035 1794
0.2275 -0.035 1719
0.26 -0.035 1607
0.2925 -0.035 1486
0.325 -0.035 1337
-0.325 -1.80411e-16 1415
-0.2925 -1.80411e-16 1571
-0.26 -1.80411e-16 1697
-0.2275 -1.80411e-16 1808
-0.195 -1.80411e-16 1905
-0.1625 -1.80411e-16 1979
-0.13 -1.80411e-16 2006
-0.0975 -1.80411e-16 2026
-0.065 -1.80411e-16 2033
-0.0325 -1.80411e-16 2010
0 -1.80411e-16 2015
0.0325 -1.80411e-16 2011
0.065 -1.80411e-16 2030
0.0975 -1.80411e-16 2015
0.13 -1.80411e-16 1993
0.1625 -1.80411e-16 1961
0.195 -1.80411e-16 1894
0.2275 -1.80411e-16 1801
0.26 -1.80411e-16 1689
0.2925 -1.80411e-16 1561
0.325 -1.80411e-16 1411
-0.325 0.035 1298
-0.2925 0.035 1513
-0.26 0.035 1669
-0.2275 0.035 1781
-0.195 0.035 1884
-0.1625 0.035 1958
-0.13 0.035 1993
-0.0975 0.035 2021
-0.065 0.035 2036
-0.0325 0.035 2007
0 0.035 2017
0.0325 0.035 2011
0.065 0.035 2033
0.0975 0.035 2010
0.13 0.035 1984
0.1625 0.035 1945
0.195 0.035 1876
0.2275 0.035 1784
0.26 0.035 1673
0.2925 0.035 1517
0.325 0.035 1327
-0.325 0.07 1163
-0.2925 0.07 1274
-0.26 0.07 1464
-0.2275 0.07 1643
-0.195 0.07 1777
-0.1625 0.07 1857
-0.13 0.07 1915
-0.0975 0.07 1955
-0.065 0.07 1967
-0.0325 0.07 1940
0 0.07 1948
0.0325 0.07 1941
0.065 0.07 1961
0.0975 0.07 1946
0.13 0.07 1898
0.1625 0.07 1847
0.195 0.07 1775
0.2275 0.07 1656
0.26 0.07 1496
0.2925 0.07 1352
0.325 0.07 1212
-0.325 0.105 1148
-0.2925 0.105 1168
-0.26 0.105 1172
-0.2275 0.105 1364
-0.195 0.105 1492
-0.1625 0.105 1612
-0.13 0.105 1723
-0.0975 0.105 1772
-0.065 0.105 1818
-0.0325 0.105 1781
0 0.105 1789
0.0325 0.105 1782
0.065 0.105 1814
0.0975 0.105 1761
0.13 0.105 1711
0.1625 0.105 1601
0.195 0.105 1497
0.2275 0.105 1407
0.26 0.105 1316
0.2925 0.105 1201
0.325 0.105 1154
-0.325 0.14 1150
-0.2925 0.14 1146
-0.26 0.14 1136
-0.2275 0.14 1107
-0.195 0.14 1162
-0.1625 0.14 1245
-0.13 0.14 1300
-0.0975 0.14 1358
-0.065 0.14 1418
-0.0325 0.14 1453
0 0.14 1463
0.0325 0.14 1457
0.065 0.14 1417
0.0975 0.14 1351
0.13 0.14 1300
0.1625 0.14 1246
0.195 0.14 1203
0.2275 0.14 1145
0.26 0.14 1153
0.2925 0.14 1154
0.325 0.14 1153
